age,education,marital_status,sex,capital_gain,capital_loss,hours_per_week,country,income
47,Masters,Married-civ-spouse,Male,0,0,38,United-States,0
41,1st-4th,Married-civ-spouse,Male,0,0,40,Mexico,1
61,1st-4th,Married-civ-spouse,Male,0,0,20,United-States,1
64,7th-8th,Married-civ-spouse,Male,0,0,40,United-States,1
35,Some-college,Separated,Male,0,0,40,United-States,1
44,HS-grad,Divorced,Male,0,0,50,United-States,1
20,Some-college,Never-married,Female,0,0,20,United-States,1
23,Some-college,Divorced,Female,0,0,70,United-States,1
52,10th,Married-civ-spouse,Female,0,0,35,United-States,1
43,Masters,Never-married,Female,0,0,25,United-States,1
32,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
63,Bachelors,Married-civ-spouse,Male,0,0,40,South,1
29,Some-college,Never-married,Female,0,0,41,United-States,0
42,Some-college,Married-civ-spouse,Male,0,0,60,Taiwan,1
65,10th,Divorced,Female,0,0,28,United-States,1
24,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
42,Some-college,Never-married,Female,0,0,40,United-States,1
35,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
40,Bachelors,Married-civ-spouse,Male,0,0,40,?,0
38,Some-college,Divorced,Female,0,0,40,United-States,1
26,HS-grad,Divorced,Female,0,0,50,United-States,1
46,HS-grad,Married-civ-spouse,Male,0,1672,50,United-States,1
39,Some-college,Never-married,Female,0,0,20,United-States,1
29,Bachelors,Married-spouse-absent,Male,0,0,50,United-States,1
42,Doctorate,Never-married,Male,0,0,36,United-States,0
36,Bachelors,Married-civ-spouse,Male,0,0,45,United-States,0
26,Some-college,Divorced,Male,0,0,45,United-States,1
57,Bachelors,Married-civ-spouse,Male,0,1902,40,United-States,0
55,HS-grad,Never-married,Male,0,0,40,United-States,1
35,Some-college,Married-civ-spouse,Male,0,0,55,United-States,0
41,HS-grad,Separated,Female,0,0,40,?,1
24,Some-college,Never-married,Female,0,0,30,United-States,1
47,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
34,Some-college,Married-civ-spouse,Male,0,0,60,United-States,0
44,Bachelors,Married-civ-spouse,Male,0,0,35,United-States,0
18,HS-grad,Never-married,Female,0,0,20,United-States,1
27,Bachelors,Never-married,Male,0,0,35,United-States,1
36,Bachelors,Never-married,Female,0,0,50,United-States,1
21,Bachelors,Never-married,Male,0,0,30,United-States,1
29,HS-grad,Married-civ-spouse,Male,0,0,55,United-States,1
25,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
73,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,1
45,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,0
28,Bachelors,Married-civ-spouse,Female,0,0,50,United-States,0
43,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,1
47,HS-grad,Divorced,Male,0,0,42,United-States,1
20,Some-college,Never-married,Female,0,0,15,United-States,1
22,Some-college,Never-married,Male,0,0,20,United-States,1
76,7th-8th,Married-civ-spouse,Male,0,0,10,United-States,1
24,Some-college,Never-married,Male,0,0,40,United-States,1
54,Some-college,Married-civ-spouse,Male,0,0,50,United-States,1
30,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
33,Some-college,Married-civ-spouse,Male,0,0,58,United-States,1
30,Some-college,Divorced,Male,0,0,50,United-States,1
40,Assoc-acdm,Married-civ-spouse,Male,0,0,50,United-States,0
27,Some-college,Divorced,Male,0,0,30,United-States,1
49,Assoc-voc,Divorced,Female,0,0,40,United-States,1
30,HS-grad,Never-married,Male,0,0,40,United-States,1
22,HS-grad,Never-married,Female,0,0,40,United-States,1
19,HS-grad,Married-civ-spouse,Male,0,0,58,United-States,1
46,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
51,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,1
56,7th-8th,Widowed,Female,0,0,40,Dominican-Republic,1
53,Some-college,Widowed,Female,0,0,40,United-States,1
60,Assoc-voc,Widowed,Female,0,0,40,United-States,1
27,Bachelors,Never-married,Female,0,0,40,United-States,1
46,Some-college,Never-married,Female,0,0,45,United-States,1
37,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
41,Bachelors,Married-civ-spouse,Male,0,0,30,Vietnam,1
65,Assoc-voc,Married-civ-spouse,Male,0,0,50,United-States,0
30,Some-college,Married-civ-spouse,Female,0,0,55,United-States,0
57,HS-grad,Married-civ-spouse,Male,0,0,72,United-States,1
44,Some-college,Married-civ-spouse,Male,0,0,50,United-States,1
32,HS-grad,Married-civ-spouse,Male,4064,0,40,United-States,1
27,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
57,Some-college,Widowed,Female,0,0,40,Mexico,1
59,Bachelors,Married-civ-spouse,Male,0,0,30,United-States,1
32,Prof-school,Married-civ-spouse,Female,15024,0,50,United-States,0
90,HS-grad,Widowed,Female,0,4356,40,United-States,1
22,Bachelors,Never-married,Female,0,0,30,United-States,1
39,HS-grad,Never-married,Female,0,0,40,United-States,1
43,Assoc-voc,Married-civ-spouse,Male,3103,0,48,United-States,0
38,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
61,9th,Divorced,Male,0,0,25,United-States,1
24,Some-college,Never-married,Male,0,0,43,United-States,1
25,Some-college,Never-married,Male,0,0,45,United-States,1
44,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,1
55,HS-grad,Divorced,Female,0,0,40,United-States,0
90,Bachelors,Married-civ-spouse,Male,9386,0,15,United-States,0
30,HS-grad,Divorced,Female,0,0,35,United-States,1
44,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
36,10th,Divorced,Male,0,0,40,United-States,1
63,Some-college,Married-civ-spouse,Male,0,0,45,United-States,0
60,5th-6th,Married-civ-spouse,Male,0,0,40,United-States,1
34,Prof-school,Never-married,Female,0,0,60,United-States,0
49,11th,Married-civ-spouse,Male,0,0,65,United-States,1
47,Masters,Married-civ-spouse,Male,0,0,65,United-States,0
42,HS-grad,Married-civ-spouse,Male,0,0,43,United-States,0
53,5th-6th,Married-civ-spouse,Male,0,0,45,Italy,1
23,Some-college,Never-married,Female,4101,0,40,United-States,1
28,Assoc-voc,Separated,Female,0,0,40,Mexico,1
20,Some-college,Married-civ-spouse,Male,0,0,35,United-States,1
43,HS-grad,Married-civ-spouse,Male,3908,0,40,United-States,1
32,Prof-school,Married-civ-spouse,Male,0,1977,60,United-States,0
43,Bachelors,Divorced,Male,0,0,44,United-States,0
31,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,1
29,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,1
24,Some-college,Never-married,Male,0,0,20,United-States,1
39,Assoc-voc,Separated,Male,0,0,40,United-States,1
29,Some-college,Married-civ-spouse,Male,0,0,40,Jamaica,0
20,5th-6th,Never-married,Male,0,0,25,Mexico,1
23,Some-college,Never-married,Male,0,0,40,United-States,1
42,11th,Separated,Female,0,0,38,United-States,1
53,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
20,HS-grad,Married-civ-spouse,Male,0,0,48,United-States,1
58,1st-4th,Married-civ-spouse,Male,0,2179,18,United-States,1
51,HS-grad,Divorced,Male,0,0,40,United-States,1
25,HS-grad,Never-married,Male,0,0,48,United-States,1
38,Assoc-acdm,Never-married,Female,0,0,36,United-States,1
41,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
58,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
25,10th,Never-married,Male,0,0,40,Dominican-Republic,1
50,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
32,Bachelors,Married-civ-spouse,Male,0,0,45,United-States,0
31,Doctorate,Never-married,Male,0,0,40,United-States,1
22,Some-college,Never-married,Female,0,0,20,United-States,1
37,HS-grad,Divorced,Male,0,0,40,El-Salvador,1
32,Some-college,Never-married,Female,0,0,40,United-States,1
46,Prof-school,Never-married,Female,0,1564,55,United-States,0
62,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
40,HS-grad,Married-civ-spouse,Male,0,0,40,?,1
56,Bachelors,Married-civ-spouse,Male,7688,0,45,United-States,0
37,Some-college,Divorced,Female,0,0,40,Japan,0
41,1st-4th,Married-spouse-absent,Male,0,0,40,Mexico,1
56,7th-8th,Married-civ-spouse,Male,0,0,48,United-States,1
20,Some-college,Never-married,Male,0,0,30,United-States,1
34,Bachelors,Married-civ-spouse,Male,0,0,60,United-States,0
45,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,0
30,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
51,HS-grad,Married-civ-spouse,Male,0,0,45,United-States,0
27,11th,Married-civ-spouse,Male,0,0,42,United-States,1
38,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,0
39,Some-college,Married-civ-spouse,Male,0,0,50,United-States,1
57,Bachelors,Married-civ-spouse,Male,0,0,8,United-States,1
47,Some-college,Married-civ-spouse,Male,0,0,50,United-States,0
77,HS-grad,Married-civ-spouse,Male,0,0,15,United-States,1
43,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
46,HS-grad,Married-civ-spouse,Male,0,0,65,United-States,1
41,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
20,HS-grad,Never-married,Female,0,0,30,United-States,1
30,10th,Married-civ-spouse,Male,0,0,40,United-States,1
30,HS-grad,Married-civ-spouse,Male,0,0,25,United-States,1
22,Some-college,Never-married,Male,0,0,35,United-States,1
25,HS-grad,Married-civ-spouse,Male,0,0,44,United-States,0
18,HS-grad,Never-married,Female,0,0,22,United-States,1
28,Bachelors,Never-married,Female,0,1408,40,?,1
50,Bachelors,Married-civ-spouse,Male,15024,0,40,United-States,0
28,HS-grad,Never-married,Female,0,0,48,United-States,1
21,Some-college,Never-married,Female,0,0,40,United-States,1
37,Assoc-voc,Divorced,Male,0,0,40,United-States,1
28,Bachelors,Never-married,Female,0,0,40,United-States,1
23,5th-6th,Married-civ-spouse,Male,0,0,35,Mexico,1
32,Assoc-voc,Never-married,Female,0,0,35,England,1
27,12th,Never-married,Male,0,0,50,United-States,1
55,HS-grad,Divorced,Female,0,0,40,United-States,1
44,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
25,Bachelors,Never-married,Male,0,0,40,United-States,1
29,HS-grad,Divorced,Female,0,0,32,United-States,1
50,HS-grad,Married-spouse-absent,Female,0,0,55,United-States,1
18,HS-grad,Never-married,Male,0,0,40,United-States,1
74,Bachelors,Widowed,Female,0,0,8,United-States,1
22,9th,Never-married,Male,0,0,40,United-States,1
27,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
27,Some-college,Never-married,Female,0,0,80,United-States,1
41,Prof-school,Married-civ-spouse,Male,15024,0,50,United-States,0
24,Some-college,Married-civ-spouse,Male,7298,0,40,United-States,0
23,HS-grad,Never-married,Female,0,0,40,United-States,1
34,Prof-school,Married-civ-spouse,Male,7688,0,60,United-States,0
46,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
32,Prof-school,Never-married,Male,0,0,60,United-States,1
41,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
29,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,0
48,9th,Married-civ-spouse,Female,0,0,45,China,1
51,HS-grad,Never-married,Male,0,0,40,Haiti,1
34,12th,Never-married,Female,0,0,40,United-States,1
58,Bachelors,Married-civ-spouse,Male,0,0,45,United-States,0
52,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
37,Bachelors,Married-civ-spouse,Male,7298,0,50,Puerto-Rico,0
53,Some-college,Separated,Female,0,0,40,United-States,1
54,Assoc-voc,Married-civ-spouse,Male,0,0,20,United-States,1
36,HS-grad,Married-civ-spouse,Male,0,0,60,United-States,1
25,Assoc-voc,Never-married,Female,0,0,60,United-States,1
20,Some-college,Never-married,Female,0,0,48,United-States,1
23,Assoc-acdm,Never-married,Male,0,0,40,United-States,1
39,Bachelors,Married-civ-spouse,Male,0,0,60,United-States,0
20,10th,Never-married,Male,0,0,40,United-States,1
28,Assoc-voc,Never-married,Male,0,0,40,United-States,1
73,HS-grad,Widowed,Female,0,0,40,United-States,1
67,HS-grad,Married-civ-spouse,Male,0,0,24,United-States,1
56,Bachelors,Divorced,Male,0,0,45,United-States,0
32,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,1
42,Some-college,Divorced,Male,0,1590,40,United-States,1
33,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
37,HS-grad,Never-married,Male,0,0,40,United-States,1
33,Some-college,Married-civ-spouse,Male,0,0,45,United-States,1
31,10th,Never-married,Female,0,0,40,United-States,1
59,Masters,Married-civ-spouse,Male,0,0,40,United-States,0
21,HS-grad,Never-married,Male,0,0,40,United-States,1
58,Some-college,Married-civ-spouse,Male,0,0,50,United-States,0
24,10th,Never-married,Male,0,0,40,United-States,1
26,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
26,11th,Married-civ-spouse,Male,0,0,40,United-States,1
33,Masters,Never-married,Female,0,0,40,Germany,1
25,Bachelors,Never-married,Male,0,0,40,United-States,1
21,10th,Married-civ-spouse,Male,0,0,50,United-States,1
24,HS-grad,Never-married,Male,0,0,40,United-States,1
39,Assoc-acdm,Married-civ-spouse,Female,0,0,40,United-States,0
68,Some-college,Divorced,Female,0,0,40,United-States,1
66,Some-college,Never-married,Female,0,0,20,United-States,1
38,Bachelors,Never-married,Male,0,0,40,United-States,1
41,Masters,Married-civ-spouse,Male,0,0,50,United-States,0
71,7th-8th,Widowed,Female,0,0,16,Poland,1
37,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
54,Masters,Married-civ-spouse,Male,4386,0,45,United-States,0
27,Bachelors,Never-married,Male,0,0,40,United-States,1
49,Bachelors,Never-married,Female,0,0,40,United-States,1
19,Some-college,Never-married,Male,0,0,10,United-States,1
25,Some-college,Never-married,Male,0,0,50,United-States,1
47,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
40,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
38,Bachelors,Divorced,Male,3325,0,40,United-States,1
25,HS-grad,Never-married,Male,0,0,40,United-States,1
25,Some-college,Never-married,Female,0,0,50,United-States,1
23,10th,Never-married,Male,0,0,40,United-States,1
28,Masters,Divorced,Female,0,0,40,United-States,1
29,HS-grad,Married-spouse-absent,Male,0,0,40,United-States,1
32,11th,Married-civ-spouse,Male,0,0,40,United-States,1
34,HS-grad,Never-married,Female,0,0,40,United-States,1
52,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,0
33,HS-grad,Married-civ-spouse,Male,0,0,94,United-States,1
19,Some-college,Never-married,Male,0,0,35,United-States,1
68,Doctorate,Married-civ-spouse,Male,20051,0,55,United-States,0
41,10th,Never-married,Male,0,0,50,United-States,1
18,HS-grad,Never-married,Female,0,0,30,India,1
29,Some-college,Married-civ-spouse,Male,0,1485,40,United-States,0
40,Masters,Married-civ-spouse,Male,0,0,50,United-States,0
51,Masters,Divorced,Male,0,0,60,United-States,0
49,Some-college,Divorced,Male,0,0,40,United-States,1
20,Some-college,Never-married,Female,0,0,20,United-States,1
38,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,0
57,5th-6th,Never-married,Male,0,0,40,Cuba,1
35,Some-college,Married-civ-spouse,Male,4064,0,40,United-States,1
66,11th,Married-civ-spouse,Male,0,0,26,United-States,1
27,Bachelors,Married-civ-spouse,Male,0,0,15,United-States,1
25,Assoc-voc,Never-married,Female,0,0,40,United-States,1
77,Masters,Married-civ-spouse,Male,9386,0,6,United-States,0
19,10th,Never-married,Female,0,0,35,United-States,1
70,HS-grad,Married-civ-spouse,Male,0,2174,40,United-States,0
59,7th-8th,Married-civ-spouse,Male,0,0,48,United-States,1
25,Bachelors,Married-civ-spouse,Male,0,0,40,United-States,1
44,Prof-school,Never-married,Male,10520,0,40,United-States,0
37,Masters,Married-civ-spouse,Male,0,0,55,El-Salvador,0
75,10th,Widowed,Female,0,0,1,China,1
21,HS-grad,Never-married,Female,0,0,40,United-States,1
21,HS-grad,Never-married,Female,4101,0,40,United-States,1
47,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
20,HS-grad,Never-married,Female,0,1721,30,United-States,1
32,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
28,HS-grad,Never-married,Female,0,0,20,United-States,1
53,HS-grad,Divorced,Male,0,0,40,United-States,1
19,HS-grad,Never-married,Male,0,0,30,United-States,1
58,Some-college,Married-civ-spouse,Female,0,0,36,United-States,1
22,HS-grad,Never-married,Female,0,0,30,United-States,1
23,11th,Married-civ-spouse,Male,0,0,55,United-States,1
21,HS-grad,Never-married,Male,3325,0,60,United-States,1
36,HS-grad,Married-civ-spouse,Male,0,0,70,United-States,1
39,Some-college,Married-civ-spouse,Female,0,0,15,United-States,1
34,Bachelors,Never-married,Female,0,0,40,United-States,1
41,Masters,Never-married,Female,0,0,40,United-States,1
72,Bachelors,Married-civ-spouse,Male,1455,0,6,United-States,1
34,HS-grad,Married-civ-spouse,Female,0,0,40,United-States,0
51,Bachelors,Married-civ-spouse,Male,0,1902,40,United-States,0
32,Assoc-voc,Never-married,Male,0,0,40,United-States,1
38,Some-college,Widowed,Female,0,0,40,United-States,0
37,Some-college,Married-civ-spouse,Male,0,0,40,United-States,1
21,Some-college,Never-married,Male,0,0,20,United-States,1
21,Some-college,Never-married,Female,0,0,10,United-States,1
26,Some-college,Never-married,Male,0,0,40,United-States,1
34,Some-college,Married-civ-spouse,Male,0,1887,40,United-States,0
18,Some-college,Never-married,Female,0,0,15,United-States,1
27,11th,Never-married,Female,0,0,45,United-States,1
20,Some-college,Never-married,Female,0,0,38,Nicaragua,1
36,Assoc-voc,Married-civ-spouse,Male,0,0,40,United-States,0
31,Bachelors,Never-married,Male,0,0,40,United-States,1
32,Bachelors,Married-civ-spouse,Male,0,0,60,United-States,0
54,HS-grad,Married-civ-spouse,Male,0,0,44,United-States,0
34,Masters,Widowed,Female,0,0,40,United-States,1
46,Some-college,Married-civ-spouse,Male,0,0,48,United-States,0
33,11th,Separated,Male,0,0,30,United-States,1
32,Bachelors,Married-civ-spouse,Male,99999,0,50,United-States,0
42,Assoc-voc,Never-married,Male,0,0,40,United-States,1
30,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,1
37,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
28,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
25,Bachelors,Never-married,Male,4101,0,35,United-States,1
44,Some-college,Married-civ-spouse,Male,0,0,40,United-States,0
40,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,1
36,Some-college,Married-civ-spouse,Male,0,0,45,United-States,1
21,Some-college,Never-married,Male,0,0,40,United-States,1
39,Doctorate,Married-civ-spouse,Male,0,0,50,United-States,0
24,Bachelors,Never-married,Male,0,0,39,United-States,1
46,HS-grad,Never-married,Male,0,0,40,United-States,1
47,Bachelors,Married-civ-spouse,Male,0,0,36,United-States,0
47,Bachelors,Married-civ-spouse,Male,0,1977,40,United-States,0
35,Prof-school,Married-civ-spouse,Male,0,0,75,United-States,0
60,7th-8th,Married-civ-spouse,Male,0,0,40,United-States,0
35,Bachelors,Married-civ-spouse,Female,0,0,24,Poland,1
33,HS-grad,Separated,Female,0,0,40,China,1
21,Assoc-acdm,Never-married,Female,0,0,40,United-States,1
37,Bachelors,Married-civ-spouse,Male,0,0,50,United-States,0
48,HS-grad,Married-civ-spouse,Male,0,0,50,United-States,0
58,7th-8th,Widowed,Female,0,0,45,Guatemala,1
21,HS-grad,Never-married,Female,0,0,40,United-States,1
22,HS-grad,Never-married,Male,0,0,40,United-States,1
22,HS-grad,Never-married,Female,0,0,40,United-States,1
28,Masters,Married-civ-spouse,Female,0,0,30,United-States,0
33,Assoc-voc,Married-civ-spouse,Female,7688,0,50,United-States,0
23,HS-grad,Never-married,Male,0,0,40,United-States,1
58,HS-grad,Married-civ-spouse,Male,0,0,40,United-States,0
24,Bachelors,Never-married,Male,0,0,40,United-States,1
38,Bachelors,Married-civ-spouse,Male,0,0,40,Philippines,1
49,HS-grad,Married-civ-spouse,Male,0,0,15,Mexico,1
47,Bachelors,Married-civ-spouse,Male,0,0,45,United-States,0
50,Bachelors,Married-civ-spouse,Male,0,1902,40,United-States,0
